language_code,category,region_code,Term_Phrase_Item,notes,tags
de,GREETING_FAREWELL,Swabia,Grüß dich / Griaßde / Griaß Eich,"Hello (Swabia, Bavaria - informal, singular 'you' / plural 'you').","Greeting,Farewell,Informal,Greeting,Swabia,Bavaria"
de,GREETING_FAREWELL,Swabia,Salli!,"Hi! (Swabia, influenced by French ""Salut"").","Greeting,Farewell,Informal,Greeting,Swabia"
de,GREETING_FAREWELL,Hesse,Ei Gude!,"Hello (Hesse and Rhineland, used at any time).","Greeting,Farewell,Informal,Greeting,Hesse,Rhineland"
de,GREETING_FAREWELL,Hesse,Dschö!,"Goodbye (Hesse, casual).","Greeting,Farewell,Informal,Farewell,Hesse"
de,GREETING_FAREWELL,,Man sieht sich!,See you around!,"Greeting,Farewell,Informal,Farewell"
de,GREETING_FAREWELL,,Wir sprechen uns!,"We'll speak soon! (Often used in a business context for ""talk to you later"").","Greeting,Farewell,Informal,Farewell"
de,GREETING_FAREWELL,,Hau rein!,Go for it! / Take care! / Bye! (very informal).,"Greeting,Farewell,Informal,Farewell"
de,GREETING_FAREWELL,Bavaria,Pfiati Gott,"Goodbye and God bless (Bavaria, more formal than Pfiati).","Greeting,Farewell,Informal,Farewell,Bavaria"
de,GREETING_FAREWELL,,Tagchen,Little day (cutesy/informal hello).,"Greeting,Farewell,Informal,Greeting"
de,ENDEARMENT,Berlin,Keule,"Bro / Man / Pal / Buddy (addressing close friends, Berlin, more prevalent in Wedding district).","Endearment,Address,Berlin"
de,ENDEARMENT,Berlin,Atze,"Bro / Man / Pal / Buddy (addressing close friends, Berlin, favored in Zehlendorf area, can imply closer bond than Keule).","Endearment,Address,Berlin"
de,ENDEARMENT,Northern Germany,Dicker / Digga,"Mate / Bro (close male friends, Northern Germany and widely used, Digga gaining popularity through hip-hop).","Endearment,Address,Northern Germany"
de,ENDEARMENT,,Bre / Brudi,"Bro / Dude (Youth slang, from German rap).","Endearment,Address,YouthSlang"
de,ENDEARMENT,,Alter,"Dude / Bro (Popular among youth across Germany, including Berlin. Can also express surprise or annoyance).","Endearment,Address,YouthSlang"
de,ENDEARMENT,,Göre,"(Freches) Mädchen ((cheeky/sassy) girl - can be a term of address, sometimes dismissive, sometimes affectionate).","Endearment,Address"
de,ENDEARMENT,,Schatz / Schätzchen,"Treasure / Little treasure (common term of endearment for partners, children, close friends).","Endearment,Address"
de,ENDEARMENT,,Maus / Mausi / Mäuschen,"Mouse / Little mouse (common term of endearment, similar to Schatz).","Endearment,Address"
de,ENDEARMENT,,Hase / Hasi / Häschen,Bunny / Little bunny (common term of endearment).,"Endearment,Address"
de,ENDEARMENT,,Liebling,Darling / Sweetheart.,"Endearment,Address"
de,ENDEARMENT,,Süße / Süßer,Sweetie (female/male).,"Endearment,Address"
de,ENDEARMENT,Hamburg,Perle,"Pearl (can be used for a girlfriend or a generally great woman, sometimes Hamburg-specific for a good soul).","Endearment,Address,Hamburg"
de,ENDEARMENT,,Brüderlein / Schwesterlein,"Little brother / little sister (affectionate, can be used for close friends too).","Endearment,Address"
de,ENDEARMENT,,Chef / Chefin,Boss (can be used playfully to address someone in charge or even a friend who is being bossy).,"Endearment,Address"
de,ENDEARMENT,,Engel / Engelchen,Angel / Little angel.,"Endearment,Address"
de,ENDEARMENT,,Sonnenschein,Sunshine.,"Endearment,Address"
de,ENDEARMENT,,Herzblatt,"Heart-leaf (sweetheart, darling - somewhat old-fashioned but still used).","Endearment,Address"
de,ENDEARMENT,,Schnucki / Schnuckiputzi,"Cute, sweet term of endearment, can be a bit cutesy/kitschy.","Endearment,Address"
de,ENDEARMENT,,Spatz / Spätzchen,Sparrow / Little sparrow (often for children).,"Endearment,Address"
