"To steal, to rob. Origin: From old Spanish popular language, widely
used in Lunfardo. Example: ""Le afanaron la billetera en el subte."" (They stole his
wallet on the subway.) *(Tags: Slang Terms, lunfardo)*",Ajoba,,SLANG
"Down, below (Vesre of ""abajo""). Example: ""El perro está ajoba de la
mesa."" (The dog is under the table.) *(Tags: Slang Terms, Vesre, Location)*",Al palo,,SLANG
Al palo,"At full speed, at maximum intensity; very active or excited. Context:
Informal, energetic.  (The music was at full
blast.) ""El tipo labura al palo todo el día."" (The guy works at full tilt all day.)",La música estaba al palo.,SLANG
"At full speed, at maximum intensity; very active or excited. Context:
Informal, energetic. Example: ""La música estaba al palo."" (The music was at full
blast.) ""El tipo labura al palo todo el día."" (The guy works at full tilt all day.) *(Tags:
Slang Terms, informal, energetic)*",Apoliyar / Apolillar,,SLANG
Apoliyar / Apolillar,"To sleep, to nap. Origin: Neapolitan ""appollaiare"" (to roost).
Status: Understood, somewhat classic slang.  (After lunch, I like to nap for a bit.)","Después de almorzar, me
gusta apoliyar un rato.",SLANG
"To sleep, to nap. Origin: Neapolitan ""appollaiare"" (to roost).
Status: Understood, somewhat classic slang. Example: ""Después de almorzar, me
gusta apoliyar un rato."" (After lunch, I like to nap for a bit.) *(Tags: Slang Terms,
lunfardo, neapolitan origin, classic slang)*",Atorrante,,SLANG
Atorrante,"Vagrant, lazy person; shameless, brazen person; scoundrel. Origin:
Spanish, possibly from a brand of sewer pipes ""A. Torrant"" where vagrants slept.
Status: Widely used, can be quite pejorative.  (That guy is a bum, he doesn't want to work.)","Ese tipo es un atorrante, no
quiere trabajar.",SLANG
"Vagrant, lazy person; shameless, brazen person; scoundrel. Origin:
Spanish, possibly from a brand of sewer pipes ""A. Torrant"" where vagrants slept.
Status: Widely used, can be quite pejorative. Example: ""Ese tipo es un atorrante, no
quiere trabajar."" (That guy is a bum, he doesn't want to work.) *(Tags: Slang Terms,
lunfardo, pejorative)*",Bacán,,SLANG
Bacán,"Wealthy and elegant man; someone who lives well; also used ironically.
Origin: Genovese ""bacàn"" (boss, master). Originally also meant a man who keeps a
mistress, pimp. Status: Understood, often with classic/tango era connotations.
(He lives like a wealthy man,
with many luxuries.)","Vive como un bacán, con muchos lujos.",SLANG
"Wealthy and elegant man; someone who lives well; also used ironically.
Origin: Genovese ""bacàn"" (boss, master). Originally also meant a man who keeps a
mistress, pimp. Status: Understood, often with classic/tango era connotations.
Example: ""Vive como un bacán, con muchos lujos."" (He lives like a wealthy man,
with many luxuries.) *(Tags: Slang Terms, lunfardo, genovese origin, classic slang,
tango era)*",Bagayo,,SLANG
Bagayo,"(Pejorative) Ugly person; something of low quality or in bad taste.
(That painting is tacky.)",Ese cuadro es un bagayo.,INSULT
"(Pejorative) Ugly person; something of low quality or in bad taste.
Example: ""Ese cuadro es un bagayo."" (That painting is tacky.) *(Tags: Slang Terms,
pejorative)*",Bárbaro/a,,SLANG
Bárbaro/a,"Awesome, fantastic, great; can also mean terrible or wild depending
on context and intonation.  (What an awesome
night!) / ""Hacía un frío bárbaro."" (It was terribly cold.)",¡Qué noche bárbara!,SLANG
"Awesome, fantastic, great; can also mean terrible or wild depending
on context and intonation. Example: ""¡Qué noche bárbara!"" (What an awesome
night!) / ""Hacía un frío bárbaro."" (It was terribly cold.) *(Tags: Slang Terms, Adjective,
Intensi er, Context Dependent)*",Batir,,SLANG
Batir,"To tell, reveal, confess, spill the beans. Origin: Spanish ""batir"" (in old
slang, to confess). Status: Understood, common in contexts of revealing information.
(He told me he was going on a trip.)",Me batió que se iba de viaje.,SLANG
"To tell, reveal, confess, spill the beans. Origin: Spanish ""batir"" (in old
slang, to confess). Status: Understood, common in contexts of revealing information.
Example: ""Me batió que se iba de viaje."" (He told me he was going on a trip.) *(Tags:
Slang Terms, lunfardo)*",Berreta,,SLANG
Berreta,"Low quality, cheap, shoddy. Origin: Italian, possibly from ""berretto""
(cap). Status: Widely used.  (I bought some shoddy shoes and they broke right away.)","Compré unos zapatos berretas y se
rompieron enseguida.",SLANG
"Low quality, cheap, shoddy. Origin: Italian, possibly from ""berretto""
(cap). Status: Widely used. Example: ""Compré unos zapatos berretas y se
rompieron enseguida."" (I bought some shoddy shoes and they broke right away.)
*(Tags: Slang Terms, lunfardo, italian origin)*",Birra,,SLANG
"Beer. Origin: From Italian ""birra."" Example: ""¿Tomamos unas birras?""
(Shall we have some beers?) *(Tags: Slang Terms, italian origin, loanword)*",Boliche,,SLANG
Boliche,"Nightclub, bar, disco. Can also refer to a small, traditional shop or
store. Context: ""Nightclub"" is the more common youth meaning.  (Are we going to the club tonight?) *(Tags: Slang Terms,
youth usage)*

 fl

fi

fi

fi

fi

fl

fi

fl

fi

fi","¿Vamos
al boliche esta noche?",SLANG
"Nightclub, bar, disco. Can also refer to a small, traditional shop or
store. Context: ""Nightclub"" is the more common youth meaning. Example: ""¿Vamos
al boliche esta noche?"" (Are we going to the club tonight?) *(Tags: Slang Terms,
youth usage)*

 fl

fi

fi

fi

fi

fl

fi

fl

fi

fi",Boliche,,SLANG
"Nightclub, bar, disco. Can also refer to a small, traditional shop or
store. Context: ""Nightclub"" is the more common youth meaning. Example: ""¿Vamos
al boliche esta noche?"" (Are we going to the club tonight?) *(Tags: Slang Terms,
youth usage)*",Boludo/a,,SLANG
Boludo/a,"(Highly context-dependent) Idiot, jerk (insult); Dude, mate, pal
(familiar address). Origin: Spanish. Etymologically ""big-balled."" Context: Can be a
strong insult or a very common, neutral, or even affectionate term among friends.
Learners should use with extreme caution. Example (insult): ""¡No seas boludo, eso
no se hace!"" (Don't be an idiot, you don't do that!) Example (familiar): ""Che, boludo,
¿qué hacés?"" (Hey man, what are you doing?)",,SLANG
"(Highly context-dependent) Idiot, jerk (insult); Dude, mate, pal
(familiar address). Origin: Spanish. Etymologically ""big-balled."" Context: Can be a
strong insult or a very common, neutral, or even affectionate term among friends.
Learners should use with extreme caution. Example (insult): ""¡No seas boludo, eso
no se hace!"" (Don't be an idiot, you don't do that!) Example (familiar): ""Che, boludo,
¿qué hacés?"" (Hey man, what are you doing?) *(Tags: Slang Terms, insult, familiar
address, caution)*",Bondi,,SLANG
"Bus (public transport). Origin: From Brazilian Portuguese ""bond""
(referring to tram tickets), adopted into Lunfardo. Example: ""Voy a tomar el bondi
para ir al centro."" (I'm going to take the bus to go downtown.) *(Tags: Slang Terms,
brazilian portuguese origin, lunfardo, loanword)*",Bronca,,SLANG
"Anger, frustration, annoyance; a dif cult situation; a ght, brawl. Origin:
Italian ""broncio"" (pout, sulk) or Spanish ""bronco"" (rough). Status: Widely used.
Example: ""Tengo una bronca bárbara porque perdí el tren."" (I'm incredibly frustrated
because I missed the train.) *(Tags: Slang Terms, lunfardo, italian origin)*",Bulín,,SLANG
Bulín,"Bachelor pad, a modest room or apartment, often for trysts or a young
person's dwelling. Origin: French ""boulin"" (pigeonhole) or Italian ""bolino"" (stamp for
bread). Status: Understood, classic Lunfardo, often heard in tangos.  (He met his lover in the bachelor pad.)","Se
encontró con su amante en el bulín.",SLANG
"Bachelor pad, a modest room or apartment, often for trysts or a young
person's dwelling. Origin: French ""boulin"" (pigeonhole) or Italian ""bolino"" (stamp for
bread). Status: Understood, classic Lunfardo, often heard in tangos. Example: ""Se
encontró con su amante en el bulín."" (He met his lover in the bachelor pad.) *(Tags:
Slang Terms, lunfardo, french origin, italian origin, classic lunfardo, tango)*",Cana,,SLANG
"Police; jail. Origin: French ""canne"" (cane, police of cer's stick) or vesre of
""botón"" (police). Status: Widely used and understood. Example: ""Lo metieron en
cana por robar."" (They put him in jail for stealing.) *(Tags: Slang Terms, lunfardo,
french origin, vesre)*",Canchero/a,,SLANG
Canchero/a,"Skilled, expert, smooth operator; someone with experience or
con dence; sometimes implies cockiness. Origin: Quechua ""kancha"" (enclosure,
eld) + Spanish suf x. Status: Widely used.  (He's very skilled at negotiating.)","Es muy canchero para
negociar.",SLANG
"Skilled, expert, smooth operator; someone with experience or
con dence; sometimes implies cockiness. Origin: Quechua ""kancha"" (enclosure,
eld) + Spanish suf x. Status: Widely used. Example: ""Es muy canchero para
negociar."" (He's very skilled at negotiating.) *(Tags: Slang Terms, lunfardo, quechua
origin)*",Capo,,SLANG
Capo,"Boss, master, someone who is very skilled or in charge; a top person.
(From Italian ""capo"" - head).  (Messi
is a master at playing football.)",Messi es un capo jugando al fútbol.,SLANG
"Boss, master, someone who is very skilled or in charge; a top person.
(From Italian ""capo"" - head). Example: ""Messi es un capo jugando al fútbol."" (Messi
is a master at playing football.) *(Tags: Slang Terms, italian origin, skill, respect)*",Careta,,SLANG
"(Pejorative) Fake person, hypocrite; someone who pretends to be
something they are not (often more ""proper"" or ""moral""). Origin: Literally ""mask.""
Example: ""Dice que no toma alcohol, pero es un careta, lo vi en la esta."" (He says
he doesn't drink alcohol, but he's a hypocrite, I saw him at the party.) *(Tags: Slang
Terms, pejorative)*",Chabón/a,,SLANG
Chabón/a,"Guy, dude, fellow; girl/woman. Origin: From Spanish ""chambón""
(clumsy person), common in Lunfardo. Context: Generally neutral but can be slightly
pejorative or dismissive depending on tone and context.  (That guy over there is looking at me.)","Ese chabón de
allá me está mirando.",SLANG
"Guy, dude, fellow; girl/woman. Origin: From Spanish ""chambón""
(clumsy person), common in Lunfardo. Context: Generally neutral but can be slightly
pejorative or dismissive depending on tone and context. Example: ""Ese chabón de
allá me está mirando."" (That guy over there is looking at me.) *(Tags: Slang Terms,
lunfardo, neutral, potentially pejorative)*",Chamullero/a,,SLANG
Chamullero/a,"A smooth talker, a player, someone skilled at ""chamuyo""
(persuasive or deceptive talk, irting).  (That guy is a smooth talker, don't believe anything he says.)","Ese tipo es un chamullero, no le
creas nada.",SLANG
"A smooth talker, a player, someone skilled at ""chamuyo""
(persuasive or deceptive talk, irting). Example: ""Ese tipo es un chamullero, no le
creas nada."" (That guy is a smooth talker, don't believe anything he says.) *(Tags:
Slang Terms, Noun, Personality, Deception, Flirting)*",Chamuyo / Chamuyar,,SLANG
Chamuyo / Chamuyar,"Sweet talk, persuasive talk, smooth talk, irting; to
sweet-talk, irt, try to convince, bluff. Origin: Caló (Spanish Romani) ""chamuya""
(talk). Status: Fully mainstream. See also ""Unique Local Words/Concepts.""  (Don't give me that nonsense.) *(Tags: Slang Terms,
lunfardo, calo origin, mainstream, unique concept)*

 fi

fl

fi

fi

fi

fi

fi

fl",No me vengas con chamuyos.,SLANG
"Sweet talk, persuasive talk, smooth talk, irting; to
sweet-talk, irt, try to convince, bluff. Origin: Caló (Spanish Romani) ""chamuya""
(talk). Status: Fully mainstream. See also ""Unique Local Words/Concepts."" Example:
""No me vengas con chamuyos."" (Don't give me that nonsense.) *(Tags: Slang Terms,
lunfardo, calo origin, mainstream, unique concept)*

 fi

fl

fi

fi

fi

fi

fi

fl",Chamuyo / Chamuyar,,SLANG
"Sweet talk, persuasive talk, smooth talk, irting; to
sweet-talk, irt, try to convince, bluff. Origin: Caló (Spanish Romani) ""chamuya""
(talk). Status: Fully mainstream. See also ""Unique Local Words/Concepts."" Example:
""No me vengas con chamuyos."" (Don't give me that nonsense.) *(Tags: Slang Terms,
lunfardo, calo origin, mainstream, unique concept)*",Che,,SLANG
"Ubiquitous interjection: ""hey,"" ""hey you,"" ""man,"" ""dude,"" ""mate,"" or to get
someone's attention. Can also be a ller word. A hallmark of Argentinian Spanish.
Origin: Debated, possibly indigenous or an apocope. Example: ""Che, ¿me pasás la
sal?"" (Hey, can you pass me the salt?) *(Tags: Slang Terms, interjection, ller word,
hallmark)*",Copado/a,,SLANG
Copado/a,"Cool, great, awesome, nice (person or thing). Context: Informal,
positive.  (Your t-shirt is so cool!)",¡Qué copada tu remera!,SLANG
"Cool, great, awesome, nice (person or thing). Context: Informal,
positive. Example: ""¡Qué copada tu remera!"" (Your t-shirt is so cool!) *(Tags: Slang
Terms, informal, positive)*",Engrupir,,SLANG
Engrupir,"To deceive, trick, con. Origin: Genovese ""gróppo"" (knot, implying
trickery). Status: Understood, common.  (He tricked me with a false story.)","Me engrupió con una historia
falsa.",SLANG
"To deceive, trick, con. Origin: Genovese ""gróppo"" (knot, implying
trickery). Status: Understood, common. Example: ""Me engrupió con una historia
falsa."" (He tricked me with a false story.) *(Tags: Slang Terms, lunfardo, genovese
origin)*",Facha,,SLANG
Facha,"(Good) looks, appearance, face; a good-looking person. Origin: From
Italian ""faccia"" (face).  (That actor has good
looks.)",Tiene buena facha ese actor.,SLANG
"(Good) looks, appearance, face; a good-looking person. Origin: From
Italian ""faccia"" (face). Example: ""Tiene buena facha ese actor."" (That actor has good
looks.) *(Tags: Slang Terms, italian origin, loanword)*",Feca,,SLANG
Feca,"Coffee (Vesre of ""café""). 
(I need a coffee to wake up.)",Necesito un feca para despertarme.,SLANG
"Coffee (Vesre of ""café""). Example: ""Necesito un feca para despertarme.""
(I need a coffee to wake up.) *(Tags: Slang Terms, vesre, food, drink)*",Fiaca,,SLANG
Fiaca,"Laziness, lack of energy, unwillingness to do something, lethargy. Origin:
From Italian "" acca"" (weariness, laziness).  (Today I feel terribly lazy, I don't want to do anything.)","Hoy tengo una aca terrible,
no quiero hacer nada.",UNIQUE_CONCEPT
"Laziness, lack of energy, unwillingness to do something, lethargy. Origin:
From Italian "" acca"" (weariness, laziness). Example: ""Hoy tengo una aca terrible,
no quiero hacer nada."" (Today I feel terribly lazy, I don't want to do anything.) *(Tags:
Slang Terms, italian origin, loanword, unique concept)*",Gapar,,SLANG
Gapar,"To pay (Vesre of ""pagar"").  (Today
it's my turn to pay.)",Hoy me toca gapar a mí.,WORDPLAY
"To pay (Vesre of ""pagar""). Example: ""Hoy me toca gapar a mí."" (Today
it's my turn to pay.) *(Tags: Slang Terms, Vesre, Money, Action)*",Groso/a,,SLANG
Groso/a,"Awesome, great, brilliant, expert (person); something impressive.
Origin: From Portuguese ""grosso"" (thick, coarse), adopted in Brazil then Argentina.
Literally ""thick, big.""  (Messi is awesome.)",Messi es un groso.,SLANG
"Awesome, great, brilliant, expert (person); something impressive.
Origin: From Portuguese ""grosso"" (thick, coarse), adopted in Brazil then Argentina.
Literally ""thick, big."" Example: ""Messi es un groso."" (Messi is awesome.) *(Tags:
Slang Terms, portuguese origin, loanword)*",Guita,,SLANG
"Money. Origin: From Spanish popular language, common in Lunfardo.
Example: ""No tengo guita para el cine."" (I don't have money for the cinema.) *(Tags:
Slang Terms, lunfardo)*",Joda,,SLANG
Joda,"Party, fun, a good time; can also mean a prank or messing around.
(Let's go to Martin's party.) / ""Dejate de joder.""
(Stop messing around.)",Vamos a la joda de Martín.,SLANG
"Party, fun, a good time; can also mean a prank or messing around.
Example: ""Vamos a la joda de Martín."" (Let's go to Martin's party.) / ""Dejate de joder.""
(Stop messing around.) *(Tags: Slang Terms, Noun, Party, Fun, Prank)*",Joya,,SLANG
Joya,"Great, cool, perfect, OK. (Literally ""jewel""). Context: Used to express
agreement or that something is ne. 
(—Shall we meet at ve? —Great.)",—¿Nos vemos a las cinco? —Joya.,SLANG
"Great, cool, perfect, OK. (Literally ""jewel""). Context: Used to express
agreement or that something is ne. Example: ""—¿Nos vemos a las cinco? —Joya.""
(—Shall we meet at ve? —Great.) *(Tags: Slang Terms, agreement)*",Laburar,,SLANG
Laburar,"To work. Origin: From Italian ""lavorare"" (to work).  (I have to work tomorrow.)","Tengo que
laburar mañana.",SLANG
"To work. Origin: From Italian ""lavorare"" (to work). Example: ""Tengo que
laburar mañana."" (I have to work tomorrow.) *(Tags: Slang Terms, italian origin,
loanword)*",Laburo,,SLANG
Laburo,"Work, job. Origin: From Italian ""lavoro"" (work).  (I got a new job.)","Conseguí un
laburo nuevo.",SLANG
"Work, job. Origin: From Italian ""lavoro"" (work). Example: ""Conseguí un
laburo nuevo."" (I got a new job.) *(Tags: Slang Terms, italian origin, loanword)*",Ladri,,SLANG
Ladri,"Thief, scoundrel (often used more broadly than just a literal thief). Origin:
Italian ""ladro"" (thief). Status: Understood, common.  (That politician is a crook.)","Ese político es un
ladri.",SLANG
"Thief, scoundrel (often used more broadly than just a literal thief). Origin:
Italian ""ladro"" (thief). Status: Understood, common. Example: ""Ese político es un
ladri."" (That politician is a crook.) *(Tags: Slang Terms, lunfardo, italian origin)*",Macana,,SLANG
Macana,"A blunder, a mess-up, something unfortunate or annoying; a lie or tall
tale. Can also mean a police truncheon (less common now).  (What a bummer! My phone broke.) / ""No le
creas, es pura macana."" (Don't believe him, it's all BS.) *(Tags: Slang Terms,
misfortune, lie, versatile)*

 fi

fi

fi

fi

fi

fi

fi

fi","¡Qué
macana! Se me rompió el celular.",SLANG
"A blunder, a mess-up, something unfortunate or annoying; a lie or tall
tale. Can also mean a police truncheon (less common now). Example: ""¡Qué
macana! Se me rompió el celular."" (What a bummer! My phone broke.) / ""No le
creas, es pura macana."" (Don't believe him, it's all BS.) *(Tags: Slang Terms,
misfortune, lie, versatile)*

 fi

fi

fi

fi

fi

fi

fi

fi",Macana,,SLANG
"A blunder, a mess-up, something unfortunate or annoying; a lie or tall
tale. Can also mean a police truncheon (less common now). Example: ""¡Qué
macana! Se me rompió el celular."" (What a bummer! My phone broke.) / ""No le
creas, es pura macana."" (Don't believe him, it's all BS.) *(Tags: Slang Terms,
misfortune, lie, versatile)*",Mango,,SLANG
"Money (specifically, a peso).
* *Example:* ""No tengo un mango."" (I don't have any money.)",Mina,,SLANG
"(Informal) Woman, girl, chick. Origin: Lunfardo, from Italian slang
(possibly related to ""femmina"" or perceived richness/value, like a ""mine""). Context:
Can be neutral but sometimes considered slightly objectifying or dated depending on
the speaker and context. Example: ""Esa mina es muy inteligente."" (That woman is
very intelligent.) *(Tags: Slang Terms, informal, lunfardo, italian origin, potentially
dated, potentially objectifying)*",Morfar,,SLANG
"To eat. Origin: Lunfardo, from Italian ""morfa"" (mouth) or a related
dialectal term for eating. Example: ""¿Qué vamos a morfar hoy?"" (What are we going
to eat today?) *(Tags: Slang Terms, lunfardo, italian origin)*",Ortiba,,SLANG
Ortiba,"(Pejorative) Killjoy, party pooper, uncooperative person, spoilsport.
Origin: Vesre (syllable inversion) of ""batidor"" (informer, snitch). Status: Widely used,
understood. Also used by youth. 
(Don't be a killjoy, come with us.)","No seas ortiba, vení con nosotros.",SLANG
"(Pejorative) Killjoy, party pooper, uncooperative person, spoilsport.
Origin: Vesre (syllable inversion) of ""batidor"" (informer, snitch). Status: Widely used,
understood. Also used by youth. Example: ""No seas ortiba, vení con nosotros.""
(Don't be a killjoy, come with us.) *(Tags: Slang Terms, lunfardo, pejorative, vesre,
youth usage)*",Pibe/Piba,,SLANG
"Kid, boy, young man; girl, young woman. Origin: Lunfardo, from
Italian Genovese ""pivetto"" or Italian slang ""pivello"" (novice, youngster). Can be
affectionate. Example: ""Los pibes están jugando en la plaza."" (The kids are playing
in the square.) *(Tags: Slang Terms, lunfardo, italian origin, affectionate)*",Pilcha,,SLANG
Pilcha,"Clothes, out t, attire. Origin: Araucano/Mapudungun ""pilcha / pulcha""
(wrinkle; clothing item). Status: Widely used.  (He/She bought new clothes for the party.)","Se compró pilcha nueva
para la esta.",SLANG
"Clothes, out t, attire. Origin: Araucano/Mapudungun ""pilcha / pulcha""
(wrinkle; clothing item). Status: Widely used. Example: ""Se compró pilcha nueva
para la esta."" (He/She bought new clothes for the party.) *(Tags: Slang Terms,
lunfardo, araucano/mapudungun origin)*",Piola,,SLANG
Piola,"Clever, cool, smart, good-natured, resourceful. Can also mean string/
twine.  (He's a cool/good guy, he
always helps you.) / ""Dame un piolín para atar esto."" (Give me a string to tie this.)","Es un tipo piola, siempre te ayuda.",SLANG
"Clever, cool, smart, good-natured, resourceful. Can also mean string/
twine. Example: ""Es un tipo piola, siempre te ayuda."" (He's a cool/good guy, he
always helps you.) / ""Dame un piolín para atar esto."" (Give me a string to tie this.)
*(Tags: Slang Terms, positive, versatile)*",Plata,,SLANG
Plata,Money (silver). A very common term for money.  (I don't have money to go out.),"No tengo plata
para salir.",SLANG
"Money (silver). A very common term for money. Example: ""No tengo plata
para salir."" (I don't have money to go out.) *(Tags: Slang Terms, Noun, Money)*",Posta,,SLANG
"Truth, for real, seriously. Origin: Literally ""post, relay station"" (archaic).
Context: Used to af rm something or question its truth. Example: ""Te lo digo posta,
no estoy mintiendo."" (I'm telling you for real, I'm not lying.) *(Tags: Slang Terms,
af rmation)*",Pucho,,SLANG
Pucho,"Cigarette butt; a cigarette; a small amount of something. Origin:
Quechua ""puchu"" (leftover, remainder). Status: Widely used.  (Give me a cigarette.)","Dame un
pucho.",SLANG
"Cigarette butt; a cigarette; a small amount of something. Origin:
Quechua ""puchu"" (leftover, remainder). Status: Widely used. Example: ""Dame un
pucho."" (Give me a cigarette.) *(Tags: Slang Terms, lunfardo, quechua origin)*",Putear,,SLANG
Putear,"To curse, to swear, to insult someone using strong language.  (He started cursing everyone out.)",Se puso a putear a todo el mundo.,INSULT
"To curse, to swear, to insult someone using strong language. Example:
""Se puso a putear a todo el mundo."" (He started cursing everyone out.) *(Tags:
Slang Terms, Verb, Insult, Vulgar)*",Quilombo,,SLANG
"A mess, chaos, disorder; a complicated or problematic situation.
Origin: From Quimbundo (African language) ""kilombo"" (village, particularly of fugitive
slaves in Brazil), then to mean brothel (older Lunfardo meaning), then generalized to
mess/disorder. Can be considered vulgar by some. Example: ""¡Qué quilombo es
este trá co!"" (What a mess this traf c is!) *(Tags: Slang Terms, african origin,
lunfardo, potentially vulgar, unique concept)*",Rajar,,SLANG
Rajar,"(1) To re someone from a job. (2) To leave quickly, to scram. Example
(1): ""Lo rajaron del laburo."" (They red him from work.) Example (2): ""Rajá de acá.""
(Scram from here.) *(Tags: Slang Terms, Verb, Work, Leaving)*

 fl

fl

fi

fl

fl

fi

fl",,SLANG
Ahre,"(Often written as ""ahre"") Signals that the previous statement was a joke,
ironic, an exaggeration, or not to be taken seriously. Similar to ""/s"" or ""jk"". Origin:
Argentinian youth creation.  (I'm
the best player in the world, ahre [joking].)","Soy el mejor jugador del mundo, ahre.",INTERNET_SLANG
"(Often written as ""ahre"") Signals that the previous statement was a joke,
ironic, an exaggeration, or not to be taken seriously. Similar to ""/s"" or ""jk"". Origin:
Argentinian youth creation. Example: ""Soy el mejor jugador del mundo, ahre."" (I'm
the best player in the world, ahre [joking].) *(Tags: Slang Terms, Youth Slang, internet
culture, irony, sarcasm, joke)*",Alto/a,,YOUTH_SLANG
Alto/a,"(Intensi er) Very, great, a lot of. (Literally ""high, tall"").  (Great party last night!)","¡Alta
esta anoche!",YOUTH_SLANG
"(Intensi er) Very, great, a lot of. (Literally ""high, tall""). Example: ""¡Alta
esta anoche!"" (Great party last night!) *(Tags: Slang Terms, Youth Slang,
intensi er)*",ATR,,YOUTH_SLANG
ATR,"Acronym for ""A Todo Ritmo"" (At Full Rhythm/Pace). Means very active,
energetic, enthusiastic.  (Tonight we're going out full
energy.)",Hoy salimos ATR.,YOUTH_SLANG
"Acronym for ""A Todo Ritmo"" (At Full Rhythm/Pace). Means very active,
energetic, enthusiastic. Example: ""Hoy salimos ATR."" (Tonight we're going out full
energy.) *(Tags: Slang Terms, Youth Slang, acronym, energetic)*",Cringe,,YOUTH_SLANG
Cringe,"Embarrassing, something that makes you feel awkward or
uncomfortable (second-hand embarrassment). Origin: English loanword, global
internet slang.  (That video made me
cringe a lot.)",Ese video me dio mucho cringe.,INTERNET_SLANG
"Embarrassing, something that makes you feel awkward or
uncomfortable (second-hand embarrassment). Origin: English loanword, global
internet slang. Example: ""Ese video me dio mucho cringe."" (That video made me
cringe a lot.) *(Tags: Slang Terms, Youth Slang, english loanword, internet slang)*",F,,YOUTH_SLANG
F,"(Letter) Used to express condolences or acknowledge a misfortune, often
humorously or laconically. Origin: Gaming culture (""Press F to pay respects"").
(—I failed the exam. —F.)",—Reprobé el examen. —F.,INTERNET_SLANG
"(Letter) Used to express condolences or acknowledge a misfortune, often
humorously or laconically. Origin: Gaming culture (""Press F to pay respects"").
Example: ""—Reprobé el examen. —F."" (—I failed the exam. —F.) *(Tags: Slang
Terms, Youth Slang, gaming culture, internet slang, humorous)*",Flashear,,YOUTH_SLANG
Flashear,"To imagine things, to be mistaken, to hallucinate; to talk nonsense, to
invent things; to be surprised.  (You
totally imagined that, that never happened!)","¡La re asheaste, eso nunca pasó!",YOUTH_SLANG
"To imagine things, to be mistaken, to hallucinate; to talk nonsense, to
invent things; to be surprised. Example: ""¡La re asheaste, eso nunca pasó!"" (You
totally imagined that, that never happened!) *(Tags: Slang Terms, Youth Slang)*",Flashero/a,,YOUTH_SLANG
Flashero/a,"Trippy, mind-bending, surprising, or someone who imagines crazy
things. Related to "" ash/ ashear"".  (The movie
was super trippy.) / ""Es un ashero, siempre inventa historias."" (He's a daydreamer/
BS-er, always making up stories.)",La película fue re ashera.,YOUTH_SLANG
"Trippy, mind-bending, surprising, or someone who imagines crazy
things. Related to "" ash/ ashear"". Example: ""La película fue re ashera."" (The movie
was super trippy.) / ""Es un ashero, siempre inventa historias."" (He's a daydreamer/
BS-er, always making up stories.) *(Tags: Youth Slang, Slang Terms, surprising,
imaginative)*",Funar,,YOUTH_SLANG
Funar,"To ""cancel"" someone, to publicly denounce or criticize someone,
especially online. Origin: Internet slang, from Chilean Spanish, adopted by youth in
Argentina.  (They ""cancelled""
him on Twitter for his comments.) *(Tags: Slang Terms, Youth Slang, internet slang,
cancel culture, chilean spanish origin)*

fi

fi",Lo funaron en Twitter por sus comentarios.,INTERNET_SLANG
"To ""cancel"" someone, to publicly denounce or criticize someone,
especially online. Origin: Internet slang, from Chilean Spanish, adopted by youth in
Argentina. Example: ""Lo funaron en Twitter por sus comentarios."" (They ""cancelled""
him on Twitter for his comments.) *(Tags: Slang Terms, Youth Slang, internet slang,
cancel culture, chilean spanish origin)*

fi

fi",Trucho/a,,YOUTH_SLANG
Trucho/a,"Fake, fraudulent, counterfeit, low quality. Origin: From Spanish
""trucha"" (trout; astute person), re-signi ed in Lunfardo.  (This watch is fake, it's not original.)","Este reloj es
trucho, no es original.",YOUTH_SLANG
"Fake, fraudulent, counterfeit, low quality. Origin: From Spanish
""trucha"" (trout; astute person), re-signi ed in Lunfardo. Example: ""Este reloj es
trucho, no es original."" (This watch is fake, it's not original.) *(Tags: Slang Terms,
lunfardo)*",Yeca,,YOUTH_SLANG
"Street. Origin: Vesre of Spanish ""calle"" (street). Status: Understood, but
sounds somewhat dated or classic Lunfardo. Example: ""Lo encontré en la yeca."" (I
found him on the street.) *(Tags: Slang Terms, lunfardo, vesre, dated, classic
lunfardo)*",Yuta,,YOUTH_SLANG
"Police (often derogatory). Origin: Italian ""giusta"" (justice, referring to
police). Status: Widely understood, often pejorative. Example: ""Cuidado que viene la
yuta."" (Watch out, the cops are coming.) *(Tags: Slang Terms, lunfardo, italian origin,
derogatory, pejorative)*",Zarpado/a,,YOUTH_SLANG
Zarpado/a,"Intense, extreme; very good, awesome, cool; out of line, over the
top (can be positive or negative). Context: Meaning depends heavily on context and
intonation. Literally ""having gone too far, excessive."" Example (positive): ""La película
estuvo zarpada."" (The movie was awesome.) Example (negative): ""Te zarpaste con
ese comentario."" (You went too far with that comment.) *(Tags: Slang Terms, context
dependent, unique concept)*

 fi

fi

fi

fi

fi

fi

fi",,YOUTH_SLANG
"Intense, extreme; very good, awesome, cool; out of line, over the
top (can be positive or negative). Context: Meaning depends heavily on context and
intonation. Literally ""having gone too far, excessive."" Example (positive): ""La película
estuvo zarpada."" (The movie was awesome.) Example (negative): ""Te zarpaste con
ese comentario."" (You went too far with that comment.) *(Tags: Slang Terms, context
dependent, unique concept)*

 fi

fi

fi

fi

fi

fi

fi",Funar,,YOUTH_SLANG
